"row_id","age","gender","education_level","job_title","years_of_experience","salary"
2445,35,"Female","Bachelor's","Back-End Developer",10,114776
2446,27,"Male","Bachelor's","Front-End Developer",2,65000
2447,52,"Female","PhD","Software Engineer Manager",29,194214
2448,30,"Male","Master's","Full Stack Engineer",6,105725
2449,28,"Male","Bachelor's","Full Stack Engineer",5,84407
2450,24,"Female","High School","Senior Project Engineer",1,52731
2451,36,"Female","Master's","Senior Software Engineer",13,139413
2452,36,"Male","Master's","Front-End Developer",8,106492
2453,43,"Male","Bachelor's","Senior Project Engineer",20,143084
2454,43,"Female","PhD","Senior Project Engineer",14,190000
2455,50,"Female","Master's","Full Stack Engineer",25,192344
2456,34,"Male","Master's","Back-End Developer",8,140000
2457,24,"Male","PhD","Software Engineer Manager",1,106132
2458,46,"Male","PhD","Software Engineer Manager",16,185000
2459,52,"Male","Master's","Senior Software Engineer",26,184816
2460,27,"Female","Bachelor's","Full Stack Engineer",4,73895
2461,33,"Female","Bachelor's","Full Stack Engineer",7,130000
2462,46,"Female","Bachelor's","Back-End Developer",19,150248
2463,23,"Male","PhD","Software Engineer Manager",1,119836
2464,38,"Male","Master's","Full Stack Engineer",15,170995
2465,30,"Female","Master's","Front-End Developer",5,105000
2466,28,"Female","Master's","Senior Software Engineer",5,99747
2467,50,"Male","PhD","Senior Project Engineer",19,200000
2468,52,"Male","Bachelor's","Back-End Developer",25,168287
2469,28,"Female","Master's","Full Stack Engineer",7,115920
2470,32,"Male","Master's","Senior Project Engineer",11,128078
2471,24,"Female","Bachelor's","Front-End Developer",1,51265
2472,29,"Male","Bachelor's","Senior Project Engineer",6,88035
2473,34,"Male","Master's","Data Scientist",9,140000
2474,43,"Male","High School","Senior Software Engineer",22,165919
2475,33,"Female","Master's","Front-End Developer",10,119419
2476,60,"Female","PhD","Software Engineer Manager",34,188651
2477,47,"Male","PhD","Software Engineer Manager",21,173582
2478,45,"Female","Master's","Senior Software Engineer",23,174436
2479,28,"Male","Bachelor's","Back-End Developer",4,71699
2480,42,"Female","Master's","Full Stack Engineer",14,163558
2481,23,"Female","Bachelor's","Software Engineer",1,50000
2482,46,"Male","Bachelor's","Senior Project Engineer",24,166828
2483,24,"Male","Master's","Back-End Developer",0,55538
2484,38,"Female","PhD","Software Engineer Manager",15,144496
2485,55,"Male","Bachelor's","Senior Project Engineer",28,193964
2486,54,"Male","Master's","Senior Software Engineer",31,193746
2487,32,"Male","Master's","Product Manager",7,110000
2488,33,"Female","Master's","Full Stack Engineer",8,122581
2489,25,"Female","Master's","Software Engineer",2,60000
2490,27,"Male","High School","Back-End Developer",4,79767
2491,37,"Male","Bachelor's","Data Analyst",11,160000
2492,50,"Female","Bachelor's","Senior Project Engineer",25,177177
2493,28,"Male","Bachelor's","Software Engineer",4,75000
2494,26,"Male","Master's","Full Stack Engineer",4,89843
2495,41,"Female","PhD","Director of Data Science",16,200000
2496,31,"Female","Master's","Senior Software Engineer",6,113563
2497,34,"Male","Master's","Data Analyst",8,100000
2498,35,"Male","Bachelor's","Front-End Developer",10,128712
2499,29,"Female","Master's","Full Stack Engineer",4,104702
2500,24,"Female","Bachelor's","Software Developer",2,55000
2501,44,"Male","PhD","Software Engineer Manager",19,172955
2502,44,"Female","PhD","Software Engineer Manager",18,161621
2503,40,"Female","Master's","Senior Software Engineer",16,138032
2504,32,"Male","Master's","Senior Project Engineer",8,121454
2505,54,"Male","Bachelor's","Full Stack Engineer",25,179987
2506,30,"Male","Bachelor's","Back-End Developer",5,100000
2507,36,"Male","PhD","Senior Data Scientist",12,170000
2508,26,"Female","Master's","Front-End Developer",3,72649
2509,42,"Male","Master's","Software Engineer Manager",13,170000
2510,23,"Male","PhD","Software Engineer Manager",0,52612
2511,30,"Female","Bachelor's","Software Engineer",5,90000
2512,33,"Female","Bachelor's","Full Stack Engineer",6,115000
2513,48,"Female","Master's","Senior Software Engineer",24,184006
2514,29,"Male","Bachelor's","Front-End Developer",4,80000
2515,27,"Male","Bachelor's","Back-End Developer",4,82683
2516,38,"Male","Bachelor's","Back-End Developer",12,131960
2517,43,"Male","Master's","Full Stack Engineer",17,155414
2518,30,"Female","Master's","Full Stack Engineer",5,102465
2519,49,"Female","High School","Senior Project Engineer",25,154207
2520,40,"Male","Master's","Software Engineer Manager",16,149748
2521,45,"Female","Bachelor's","Senior Project Engineer",22,171036
2522,42,"Male","Master's","Product Manager",14,180000
2523,36,"Male","Master's","Full Stack Engineer",13,146351
2524,26,"Male","Bachelor's","Software Developer",2,60000
2525,45,"Male","PhD","Senior Project Engineer",16,185000
2526,52,"Male","PhD","Software Engineer Manager",26,185462
2527,35,"Female","Master's","Data Analyst",9,120000
2528,30,"Male","Master's","Front-End Developer",8,107895
2529,29,"Female","Bachelor's","Front-End Developer",4,90000
2530,27,"Female","Bachelor's","Software Engineer",3,70000
2531,42,"Female","Bachelor's","Senior Software Engineer",18,148446
2532,31,"Male","Master's","Software Engineer Manager",8,130000
2533,31,"Female","Bachelor's","Senior Software Engineer",7,107718
2534,48,"Male","PhD","Director of Data Science",18,210000
2535,26,"Male","Master's","Full Stack Engineer",4,102859
2536,26,"Male","Master's","Full Stack Engineer",4,90944
2537,27,"Male","Bachelor's","Back-End Developer",3,80000
2538,34,"Male","Master's","Data Scientist",9,140000
2539,41,"Female","PhD","Software Engineer Manager",13,138662
2540,30,"Female","Master's","Senior Project Engineer",5,100425
2541,43,"Male","PhD","Senior Project Engineer",15,180000
2542,24,"Male","Bachelor's","Back-End Developer",2,63901
2543,46,"Male","Bachelor's","Senior Project Engineer",23,181699
2544,35,"Female","Master's","Full Stack Engineer",8,140000
2545,45,"Male","Master's","Senior Software Engineer",22,181902
2546,57,"Female","Master's","Full Stack Engineer",33,188232
2547,42,"Male","Bachelor's","Software Engineer Manager",12,160000
2548,33,"Female","Master's","Full Stack Engineer",9,136533
2549,22,"Female","High School","Back-End Developer",0,51832
2550,23,"Female","Bachelor's","Software Engineer",1,50000
2551,38,"Male","Bachelor's","Front-End Developer",11,136285
2552,32,"Male","Master's","Product Manager",7,110000
2553,54,"Female","PhD","Software Engineer Manager",31,191818
2554,25,"Female","Master's","Software Engineer",2,60000
2555,42,"Male","Master's","Full Stack Engineer",19,176643
2556,37,"Male","Bachelor's","Data Analyst",11,160000
2557,28,"Female","Bachelor's","Senior Project Engineer",4,70022
2558,30,"Male","Master's","Front-End Developer",6,99363
2559,43,"Female","Master's","Senior Software Engineer",19,152944
2560,35,"Male","Bachelor's","Back-End Developer",10,123386
2561,44,"Male","Master's","Full Stack Engineer",21,168906
2562,55,"Female","Bachelor's","Senior Project Engineer",30,183020
2563,54,"Male","PhD","Software Engineer Manager",28,188484
2564,23,"Male","High School","Front-End Developer",1,47898
2565,28,"Male","Bachelor's","Software Engineer",4,75000
2566,42,"Female","Master's","Senior Software Engineer",16,138286
2567,39,"Female","Master's","Senior Software Engineer",14,135853
2568,41,"Female","PhD","Director of Data Science",16,200000
2569,43,"Male","Bachelor's","Full Stack Engineer",17,149198
2570,34,"Male","Master's","Data Analyst",8,100000
2571,29,"Male","PhD","Software Engineer Manager",6,106662
2572,24,"Female","Bachelor's","Software Developer",2,55000
2573,51,"Male","Master's","Senior Software Engineer",28,186610
2574,30,"Female","Bachelor's","Senior Project Engineer",6,89995
2575,28,"Female","Bachelor's","Front-End Developer",2,55000
2576,26,"Male","Master's","Full Stack Engineer",4,85825
2577,39,"Female","PhD","Software Engineer Manager",13,143814
2578,49,"Male","Master's","Front-End Developer",24,174726
2579,42,"Female","Bachelor's","Senior Software Engineer",20,150534
2580,27,"Male","Bachelor's","Back-End Developer",4,68732
2581,49,"Male","Bachelor's","Full Stack Engineer",22,181132
2582,43,"Male","Master's","Full Stack Engineer",21,187951
2583,27,"Female","Master's","Back-End Developer",4,73938
2584,37,"Female","Bachelor's","Senior Project Engineer",13,137336
2585,44,"Female","PhD","Senior Project Engineer",16,190000
2586,51,"Male","PhD","Software Engineer Manager",26,191159
2587,36,"Male","PhD","Senior Data Scientist",12,170000
2588,29,"Female","Master's","Full Stack Engineer",5,102868
2589,43,"Male","Bachelor's","Senior Software Engineer",20,154281
2590,31,"Male","Master's","Back-End Developer",8,111535
2591,30,"Female","Master's","Senior Project Engineer",6,107906
2592,36,"Male","Bachelor's","Full Stack Engineer",13,143885
2593,52,"Female","PhD","Software Engineer Manager",27,180958
2594,28,"Male","Master's","Senior Software Engineer",6,108607
2595,49,"Male","Bachelor's","Back-End Developer",24,178284
2596,32,"Male","Master's","Back-End Developer",7,120000
2597,28,"Male","Bachelor's","Software Engineer",4,75000
2598,27,"Female","Master's","Front-End Developer",4,75969
2599,48,"Male","PhD","Software Engineer Manager",18,200000
2600,41,"Male","Master's","Senior Project Engineer",15,143705
2601,41,"Female","PhD","Director of Data Science",16,200000
2602,30,"Female","Bachelor's","Full Stack Engineer",5,100000
2603,56,"Female","PhD","Software Engineer Manager",31,197354
2604,34,"Male","Master's","Data Analyst",8,100000
2605,46,"Male","Bachelor's","Senior Software Engineer",22,174324
2606,34,"Male","Master's","Front-End Developer",9,150000
2607,24,"Female","Bachelor's","Software Developer",2,55000
2608,32,"Female","Master's","Full Stack Engineer",8,123781
2609,37,"Female","Bachelor's","Software Engineer Manager",11,170000
2610,38,"Male","PhD","Software Engineer Manager",12,141735
2611,36,"Male","PhD","Senior Data Scientist",12,170000
2612,26,"Male","Bachelor's","Back-End Developer",2,65000
2613,52,"Male","Master's","Senior Project Engineer",28,187120
2614,30,"Female","Bachelor's","Software Engineer",5,90000
2615,24,"Female","Bachelor's","Back-End Developer",1,61095
2616,29,"Male","Bachelor's","Front-End Developer",4,80000
2617,49,"Male","Master's","Full Stack Engineer",22,179045
2618,35,"Female","Master's","Senior Software Engineer",10,130355
2619,42,"Male","Master's","Product Manager",14,180000
2620,31,"Male","Bachelor's","Front-End Developer",7,103282
2621,26,"Male","Bachelor's","Software Developer",2,60000
2622,36,"Male","Bachelor's","Senior Project Engineer",14,119224
2623,35,"Female","Master's","Data Analyst",9,120000
2624,44,"Female","PhD","Software Engineer Manager",18,157872
2625,31,"Female","Master's","Full Stack Engineer",6,101186
2626,27,"Female","Bachelor's","Software Engineer",3,70000
2627,33,"Male","Master's","Senior Project Engineer",10,117314
2628,49,"Female","PhD","Senior Project Engineer",19,210000
2629,39,"Male","Master's","Software Engineer Manager",14,142360
2630,48,"Male","PhD","Director of Data Science",18,210000
2631,54,"Male","Bachelor's","Senior Software Engineer",30,186321
2632,41,"Female","Bachelor's","Senior Project Engineer",20,151315
2633,29,"Male","Bachelor's","Full Stack Engineer",4,90000
2634,34,"Male","Master's","Data Scientist",9,140000
2635,48,"Male","PhD","Full Stack Engineer",23,181021
2636,23,"Female","Bachelor's","Software Engineer",1,50000
2637,39,"Female","Master's","Senior Software Engineer",15,134641
2638,32,"Male","Master's","Product Manager",7,110000
2639,25,"Female","Master's","Software Engineer",2,60000
2640,37,"Male","Bachelor's","Data Analyst",11,160000
2641,28,"Male","Bachelor's","Software Engineer",4,75000
2642,41,"Female","PhD","Director of Data Science",16,200000
2643,33,"Female","Master's","Full Stack Engineer",11,129686
2644,34,"Male","Master's","Data Analyst",8,100000
2645,41,"Male","Master's","Software Engineer Manager",14,180000
2646,27,"Male","High School","Back-End Developer",3,68611
2647,31,"Female","Bachelor's","Front-End Developer",6,110000
2648,48,"Male","Bachelor's","Front-End Developer",23,173851
2649,37,"Male","Master's","Software Engineer Manager",10,150000
2650,31,"Other","High School","Back-End Developer",8,104127
2651,27,"Male","Bachelor's","Back-End Developer",3,80000
2652,50,"Male","PhD","Senior Project Engineer",18,195000
2653,51,"Female","Master's","Senior Project Engineer",25,177913
2654,24,"Female","Bachelor's","Software Developer",2,55000
2655,36,"Male","PhD","Senior Data Scientist",12,170000
2656,30,"Female","Bachelor's","Software Engineer",5,90000
2657,29,"Male","Bachelor's","Front-End Developer",4,80000
2658,47,"Male","Master's","Senior Project Engineer",25,178859
2659,42,"Male","Master's","Product Manager",14,180000
2660,29,"Female","PhD","Full Stack Engineer",5,98568
2661,26,"Male","Bachelor's","Software Developer",2,60000
2662,32,"Male","Bachelor's","Software Engineer Manager",9,104661
2663,35,"Female","Master's","Data Analyst",9,120000
2664,38,"Female","Master's","Senior Software Engineer",13,134858
2665,27,"Female","Bachelor's","Software Engineer",3,70000
2666,34,"Male","Bachelor's","Back-End Developer",10,94502
2667,48,"Male","PhD","Director of Data Science",18,210000
2668,23,"Other","High School","Front-End Developer",2,62852
2669,34,"Male","Master's","Data Scientist",9,140000
2670,36,"Male","Bachelor's","Front-End Developer",14,139095
2671,23,"Female","Bachelor's","Software Engineer",1,50000
2672,32,"Female","Master's","Full Stack Engineer",6,115000
2673,32,"Male","Master's","Product Manager",7,110000
2674,25,"Female","Master's","Software Engineer",2,60000
2675,37,"Male","Bachelor's","Data Analyst",11,160000
2676,28,"Male","Bachelor's","Software Engineer",4,75000
2677,30,"Female","Master's","Senior Project Engineer",5,106278
2678,41,"Female","PhD","Director of Data Science",16,200000
2679,34,"Male","Master's","Data Analyst",8,100000
2680,24,"Female","Bachelor's","Software Developer",2,55000
2681,36,"Male","PhD","Senior Data Scientist",12,170000
2682,28,"Male","Master's","Full Stack Engineer",4,90452
2683,30,"Female","Bachelor's","Software Engineer",5,90000
2684,46,"Female","PhD","Software Engineer Manager",23,168304
2685,29,"Male","Bachelor's","Front-End Developer",4,80000
2686,36,"Female","Master's","Senior Software Engineer",13,140010
2687,34,"Male","Bachelor's","Back-End Developer",10,126593
2688,42,"Male","Master's","Product Manager",14,180000
2689,43,"Male","Bachelor's","Senior Project Engineer",20,142421
2690,26,"Male","Bachelor's","Software Developer",2,60000
2691,50,"Female","Master's","Full Stack Engineer",24,192756
2692,35,"Female","Master's","Data Analyst",9,120000
2693,24,"Male","PhD","Software Engineer Manager",1,106686
2694,27,"Female","Bachelor's","Software Engineer",3,70000
2695,48,"Male","PhD","Director of Data Science",18,210000
